crop,state,district,observations_count,ml_mae,baseline_mae,ml_improvement_pct,ml_win_rate,is_best_ml_district,is_worst_ml_district,is_high_error_district
Sorghum,Assam,Nagaon,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Assam,North Cachar Hil / Dima Hasao,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Assam,Sibsagar,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Bihar,Bhagalpur,4,115.8,52.08,-122.35,0.0,False,True,False
Sorghum,Bihar,Champaran,4,2.33,0.0,0.0,0.0,False,True,False
Sorghum,Bihar,Darbhanga,4,474.13,366.07,-29.52,25.0,False,True,True
Sorghum,Bihar,Gaya,4,551.21,490.16,-12.46,50.0,False,True,True
Sorghum,Bihar,Mungair,4,60.27,19.92,-202.56,25.0,False,True,False
Sorghum,Bihar,Muzaffarpur,4,2.33,0.0,0.0,0.0,False,True,False
Sorghum,Bihar,Patna,4,151.16,291.78,48.19,75.0,True,False,False
Sorghum,Bihar,Purnea,4,2.33,0.0,0.0,0.0,False,True,False
Sorghum,Bihar,Saharsa,4,536.0,566.67,5.41,75.0,True,False,True
Sorghum,Bihar,Saran,4,508.86,259.09,-96.4,0.0,False,True,True
Sorghum,Bihar,Shahabad (Now Part Of Bhojpur District),4,50.06,3.14,-1494.27,0.0,False,True,False
Sorghum,Chhattisgarh,Bastar,4,201.82,236.52,14.67,75.0,True,False,False
Sorghum,Chhattisgarh,Bilaspur,4,250.13,419.25,40.34,75.0,True,False,False
Sorghum,Chhattisgarh,Durg,4,289.05,388.3,25.56,75.0,True,False,False
Sorghum,Chhattisgarh,Raigarh,4,252.11,391.09,35.54,75.0,True,False,False
Sorghum,Chhattisgarh,Raipur,4,178.05,227.52,21.74,100.0,True,False,False
Sorghum,Chhattisgarh,Surguja,4,178.67,318.98,43.99,75.0,True,False,False
Sorghum,Gujarat,Ahmedabad,4,458.78,406.61,-12.83,50.0,False,True,True
Sorghum,Gujarat,Amreli,4,330.99,330.99,0.0,0.0,False,True,False
Sorghum,Gujarat,Banaskantha,4,139.76,142.19,1.71,25.0,False,True,False
Sorghum,Gujarat,Bharuch,4,163.22,128.71,-26.81,50.0,False,True,False
Sorghum,Gujarat,Bhavnagar,4,545.82,462.24,-18.08,0.0,False,True,True
Sorghum,Gujarat,Dangs,4,761.1,694.93,-9.52,25.0,False,True,True
Sorghum,Gujarat,Jamnagar,4,627.07,995.44,37.01,75.0,True,False,True
Sorghum,Gujarat,Junagadh,4,338.06,241.7,-39.87,25.0,False,True,False
Sorghum,Gujarat,Kheda,4,222.02,174.15,-27.49,0.0,False,True,False
Sorghum,Gujarat,Kutch,4,551.75,788.67,30.04,75.0,True,False,True
Sorghum,Gujarat,Mehsana,4,217.37,293.05,25.82,75.0,True,False,False
Sorghum,Gujarat,Panchmahal,4,193.77,198.02,2.15,50.0,False,False,False
Sorghum,Gujarat,Rajkot,4,222.4,407.63,45.44,100.0,True,False,False
Sorghum,Gujarat,Sabarkantha,4,1047.77,919.24,-13.98,25.0,False,True,True
Sorghum,Gujarat,Surat,4,258.1,209.29,-23.32,25.0,False,True,False
Sorghum,Gujarat,Surendranagar,4,173.96,188.9,7.91,50.0,False,False,False
Sorghum,Gujarat,Vadodara / Baroda,4,141.49,205.18,31.04,75.0,True,False,False
Sorghum,Gujarat,Valsad,4,409.25,342.6,-19.45,0.0,False,True,False
Sorghum,Haryana,Ambala,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Haryana,Gurgaon,4,115.91,71.6,-61.89,25.0,False,True,False
Sorghum,Haryana,Hissar,4,122.82,287.65,57.3,75.0,True,False,False
Sorghum,Haryana,Jind,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Haryana,Karnal,4,308.23,162.7,-89.45,0.0,False,True,False
Sorghum,Haryana,Mahendragarh / Narnaul,4,181.6,192.08,5.46,75.0,True,False,False
Sorghum,Haryana,Rohtak,4,50.78,29.85,-70.12,25.0,False,True,False
Sorghum,Himachal Pradesh,Bilashpur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Chamba,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Kangra,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Kinnaur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Kullu,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Lahul & Spiti,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Mandi,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Shimla,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Sirmaur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Himachal Pradesh,Solan,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Jharkhand,Dhanbad,4,158.62,158.62,0.0,0.0,False,True,False
Sorghum,Jharkhand,Hazaribagh,4,221.24,221.24,0.0,0.0,False,True,False
Sorghum,Jharkhand,Palamau,4,119.54,119.54,0.0,0.0,False,True,False
Sorghum,Jharkhand,Ranchi,4,157.61,157.61,0.0,0.0,False,True,False
Sorghum,Jharkhand,Santhal Paragana / Dumka,4,183.43,183.43,0.0,0.0,False,True,False
Sorghum,Jharkhand,Singhbhum,4,162.47,162.47,0.0,0.0,False,True,False
Sorghum,Karnataka,Bangalore,4,355.25,472.85,24.87,50.0,False,False,False
Sorghum,Karnataka,Belgaum,4,294.71,244.16,-20.7,0.0,False,True,False
Sorghum,Karnataka,Bellary,4,425.86,330.51,-28.85,0.0,False,True,True
Sorghum,Karnataka,Bidar,4,355.12,395.93,10.31,75.0,True,False,False
Sorghum,Karnataka,Bijapur / Vijayapura,4,249.38,220.18,-13.26,25.0,False,True,False
Sorghum,Karnataka,Chickmagalur,4,163.9,183.59,10.72,75.0,True,False,False
Sorghum,Karnataka,Chitradurga,4,130.75,97.81,-33.68,25.0,False,True,False
Sorghum,Karnataka,Dakshina Kannada,4,5.86,0.0,0.0,0.0,False,True,False
Sorghum,Karnataka,Dharwad,4,258.88,268.69,3.65,50.0,False,False,False
Sorghum,Karnataka,Gulbarga / Kalaburagi,4,388.07,312.7,-24.1,0.0,False,True,False
Sorghum,Karnataka,Hassan,4,434.06,406.16,-6.87,50.0,False,False,True
Sorghum,Karnataka,Kodagu / Coorg,4,5.86,0.0,0.0,0.0,False,True,False
Sorghum,Karnataka,Kolar,4,356.74,455.34,21.65,75.0,True,False,False
Sorghum,Karnataka,Mandya,4,508.75,711.37,28.48,75.0,True,False,True
Sorghum,Karnataka,Mysore,4,57.82,34.55,-67.35,50.0,False,True,False
Sorghum,Karnataka,Raichur,4,316.83,287.35,-10.26,50.0,False,True,False
Sorghum,Karnataka,Shimoge,4,627.1,400.59,-56.54,25.0,False,True,True
Sorghum,Karnataka,Tumkur,4,623.88,670.89,7.01,50.0,False,False,True
Sorghum,Karnataka,Uttara Kannada,4,615.62,691.67,11.0,50.0,False,False,True
Sorghum,Kerala,Alappuzha,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Kerala,Eranakulam,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Kerala,Kannur,4,471.63,237.5,-98.58,0.0,False,True,True
Sorghum,Kerala,Kollam,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Kerala,Kottayam,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Kerala,Kozhikode,4,471.63,237.5,-98.58,0.0,False,True,True
Sorghum,Kerala,Malappuram,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Kerala,Palakkad,4,47.73,31.61,-51.0,50.0,False,True,False
Sorghum,Kerala,Thiruvananthapuram,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Kerala,Thrissur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Madhya Pradesh,Balaghat,4,941.17,1196.15,21.32,50.0,False,False,True
Sorghum,Madhya Pradesh,Betul,4,459.94,419.63,-9.61,25.0,False,True,True
Sorghum,Madhya Pradesh,Bhind,4,354.53,410.8,13.7,50.0,False,False,False
Sorghum,Madhya Pradesh,Chhatarpur,4,477.78,517.53,7.68,50.0,False,False,True
Sorghum,Madhya Pradesh,Chhindwara,4,473.5,397.96,-18.98,50.0,False,True,True
Sorghum,Madhya Pradesh,Damoh,4,765.97,444.3,-72.4,0.0,False,True,True
Sorghum,Madhya Pradesh,Datia,4,422.99,412.85,-2.46,25.0,False,True,True
Sorghum,Madhya Pradesh,Dewas,4,1097.02,1164.93,5.83,75.0,True,False,True
Sorghum,Madhya Pradesh,Dhar,4,428.92,397.93,-7.79,50.0,False,False,True
Sorghum,Madhya Pradesh,Guna,4,518.01,475.98,-8.83,25.0,False,True,True
Sorghum,Madhya Pradesh,Gwalior,4,373.87,331.57,-12.76,50.0,False,True,False
Sorghum,Madhya Pradesh,Hoshangabad,4,663.49,471.68,-40.67,50.0,False,True,True
Sorghum,Madhya Pradesh,Indore,4,1169.54,1309.36,10.68,75.0,True,False,True
Sorghum,Madhya Pradesh,Jabalpur,4,841.53,687.09,-22.48,25.0,False,True,True
Sorghum,Madhya Pradesh,Jhabua,4,410.88,394.3,-4.2,25.0,False,True,False
Sorghum,Madhya Pradesh,Khandwa / East Nimar,4,676.59,762.17,11.23,50.0,False,False,True
Sorghum,Madhya Pradesh,Khargone / West Nimar,4,505.07,180.79,-179.37,0.0,False,True,True
Sorghum,Madhya Pradesh,Mandla,4,1055.44,941.58,-12.09,25.0,False,True,True
Sorghum,Madhya Pradesh,Mandsaur,4,796.59,849.04,6.18,50.0,False,False,True
Sorghum,Madhya Pradesh,Morena,4,877.94,732.54,-19.85,50.0,False,True,True
Sorghum,Madhya Pradesh,Narsinghpur,4,578.39,415.14,-39.32,50.0,False,True,True
Sorghum,Madhya Pradesh,Panna,4,756.6,652.82,-15.9,0.0,False,True,True
Sorghum,Madhya Pradesh,Raisen,4,1183.25,1515.37,21.92,75.0,True,False,True
Sorghum,Madhya Pradesh,Rajgarh,4,373.3,388.78,3.98,75.0,False,False,False
Sorghum,Madhya Pradesh,Ratlam,4,826.83,715.0,-15.64,0.0,False,True,True
Sorghum,Madhya Pradesh,Rewa,3,284.02,279.55,-1.6,33.33,False,False,False
Sorghum,Madhya Pradesh,Sagar,4,689.48,593.14,-16.24,25.0,False,True,True
Sorghum,Madhya Pradesh,Satna,4,888.21,859.93,-3.29,25.0,False,True,True
Sorghum,Madhya Pradesh,Sehore,4,540.9,308.65,-75.25,25.0,False,True,True
Sorghum,Madhya Pradesh,Seoni / Shivani,4,1119.34,997.41,-12.22,50.0,False,True,True
Sorghum,Madhya Pradesh,Shahdol,4,465.43,438.95,-6.03,75.0,False,False,True
Sorghum,Madhya Pradesh,Shajapur,4,706.08,721.09,2.08,50.0,False,False,True
Sorghum,Madhya Pradesh,Shivpuri,4,688.59,550.95,-24.98,50.0,False,True,True
Sorghum,Madhya Pradesh,Sidhi,4,368.33,372.25,1.05,50.0,False,False,False
Sorghum,Madhya Pradesh,Tikamgarh,4,691.14,607.04,-13.85,25.0,False,True,True
Sorghum,Madhya Pradesh,Ujjain,4,939.5,885.74,-6.07,0.0,False,True,True
Sorghum,Madhya Pradesh,Vidisha,4,1155.76,823.18,-40.4,0.0,False,True,True
Sorghum,Maharashtra,Ahmednagar,4,162.34,172.93,6.12,50.0,False,False,False
Sorghum,Maharashtra,Akola,4,252.91,469.29,46.11,75.0,True,False,False
Sorghum,Maharashtra,Amarawati,4,185.86,199.67,6.92,75.0,True,False,False
Sorghum,Maharashtra,Aurangabad,4,305.81,265.08,-15.37,25.0,False,True,False
Sorghum,Maharashtra,Beed,4,138.94,106.23,-30.79,25.0,False,True,False
Sorghum,Maharashtra,Bhandara,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Maharashtra,Buldhana,4,345.67,379.19,8.84,75.0,True,False,False
Sorghum,Maharashtra,Chandrapur,4,627.44,453.15,-38.46,25.0,False,True,True
Sorghum,Maharashtra,Dhule,4,261.66,228.25,-14.64,50.0,False,True,False
Sorghum,Maharashtra,Jalgaon,4,355.74,266.66,-33.41,50.0,False,True,False
Sorghum,Maharashtra,Kolhapur,4,225.06,217.83,-3.32,50.0,False,False,False
Sorghum,Maharashtra,Nagpur,4,122.43,111.3,-10.0,50.0,False,False,False
Sorghum,Maharashtra,Nanded,4,335.97,374.07,10.19,50.0,False,False,False
Sorghum,Maharashtra,Nasik,4,267.44,378.26,29.3,100.0,True,False,False
Sorghum,Maharashtra,Osmanabad,4,369.7,252.77,-46.26,0.0,False,True,False
Sorghum,Maharashtra,Parbhani,4,359.32,300.4,-19.61,50.0,False,True,False
Sorghum,Maharashtra,Pune,4,120.63,150.98,20.1,75.0,True,False,False
Sorghum,Maharashtra,Raigad,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Maharashtra,Ratnagiri,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Maharashtra,Sangli,4,184.82,183.01,-0.99,75.0,False,False,False
Sorghum,Maharashtra,Satara,4,123.03,89.66,-37.22,50.0,False,True,False
Sorghum,Maharashtra,Solapur,4,161.04,184.28,12.61,50.0,False,False,False
Sorghum,Maharashtra,Thane,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Maharashtra,Wardha,4,163.4,120.52,-35.58,25.0,False,True,False
Sorghum,Maharashtra,Yeotmal,4,191.21,291.57,34.42,75.0,True,False,False
Sorghum,Orissa,Balasore,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Orissa,Bolangir,4,42.31,16.51,-156.27,25.0,False,True,False
Sorghum,Orissa,Cuttack,4,249.88,299.48,16.56,75.0,True,False,False
Sorghum,Orissa,Dhenkanal,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Orissa,Ganjam,4,47.73,4.24,-1025.71,0.0,False,True,False
Sorghum,Orissa,Kalahandi,4,27.15,22.16,-22.52,25.0,False,True,False
Sorghum,Orissa,Keonjhar,4,17.42,35.02,50.26,75.0,True,False,False
Sorghum,Orissa,Koraput,4,27.84,10.11,-175.37,25.0,False,True,False
Sorghum,Orissa,Mayurbhanja,4,530.31,616.67,14.0,75.0,True,False,True
Sorghum,Orissa,Phulbani ( Kandhamal ),4,103.45,78.06,-32.53,25.0,False,True,False
Sorghum,Orissa,Puri,4,5.18,47.5,89.09,100.0,True,False,False
Sorghum,Orissa,Sambalpur,4,103.96,105.55,1.51,50.0,False,False,False
Sorghum,Orissa,Sundargarh,4,35.38,16.32,-116.79,25.0,False,True,False
Sorghum,Punjab,Amritsar,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Bhatinda,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Ferozpur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Gurdaspur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Hoshiarpur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Jalandhar,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Kapurthala,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Ludhiana,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Patiala,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Roopnagar / Ropar,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Punjab,Sangrur,3,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Rajasthan,Ajmer,4,158.41,141.78,-11.73,50.0,False,True,False
Sorghum,Rajasthan,Alwar,4,69.58,64.38,-8.08,50.0,False,False,False
Sorghum,Rajasthan,Banswara,4,94.01,89.54,-4.99,25.0,False,True,False
Sorghum,Rajasthan,Barmer,4,317.57,284.45,-11.64,25.0,False,True,False
Sorghum,Rajasthan,Bharatpur,4,277.3,258.38,-7.32,50.0,False,False,False
Sorghum,Rajasthan,Bhilwara,4,398.54,272.41,-46.3,25.0,False,True,False
Sorghum,Rajasthan,Bikaner,4,66.44,87.77,24.3,75.0,True,False,False
Sorghum,Rajasthan,Bundi,4,140.07,139.74,-0.24,75.0,False,False,False
Sorghum,Rajasthan,Chittorgarh,4,148.99,139.32,-6.94,25.0,False,True,False
Sorghum,Rajasthan,Churu,4,451.97,430.56,-4.97,50.0,False,False,True
Sorghum,Rajasthan,Dungarpur,4,86.66,83.63,-3.62,50.0,False,False,False
Sorghum,Rajasthan,Ganganagar,4,57.36,114.56,49.93,100.0,True,False,False
Sorghum,Rajasthan,Jaipur,4,204.85,162.94,-25.72,25.0,False,True,False
Sorghum,Rajasthan,Jaisalmer,4,215.74,208.54,-3.45,50.0,False,False,False
Sorghum,Rajasthan,Jalore,4,219.37,276.18,20.57,50.0,False,False,False
Sorghum,Rajasthan,Jhalawar,4,342.99,412.01,16.75,75.0,True,False,False
Sorghum,Rajasthan,Jhunjhunu,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Rajasthan,Jodhpur,4,138.48,165.58,16.37,75.0,True,False,False
Sorghum,Rajasthan,Kota,4,167.13,139.34,-19.94,0.0,False,True,False
Sorghum,Rajasthan,Nagaur,4,180.23,150.3,-19.91,25.0,False,True,False
Sorghum,Rajasthan,Pali,4,130.25,104.59,-24.53,25.0,False,True,False
Sorghum,Rajasthan,Sikar,4,245.74,250.0,1.7,25.0,False,True,False
Sorghum,Rajasthan,Sirohi,4,416.79,400.29,-4.12,50.0,False,False,True
Sorghum,Rajasthan,Swami Madhopur,4,125.62,460.57,72.73,100.0,True,False,False
Sorghum,Rajasthan,Tonk,4,106.9,88.86,-20.3,75.0,False,True,False
Sorghum,Rajasthan,Udaipur,4,319.65,319.66,0.0,50.0,False,False,False
Sorghum,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,4,712.5,502.53,-41.78,0.0,False,True,True
Sorghum,Tamil Nadu,Coimbatore,4,256.1,232.92,-9.95,75.0,False,False,False
Sorghum,Tamil Nadu,Kanyakumari,3,333.33,333.33,0.0,0.0,False,True,False
Sorghum,Tamil Nadu,Madurai,4,748.69,650.31,-15.13,25.0,False,True,True
Sorghum,Tamil Nadu,North Arcot / Vellore,3,330.33,244.28,-35.23,33.33,False,True,False
Sorghum,Tamil Nadu,Ramananthapuram,4,1093.08,1068.2,-2.33,50.0,False,False,True
Sorghum,Tamil Nadu,South Arcot / Cuddalore,4,494.1,428.35,-15.35,25.0,False,True,True
Sorghum,Tamil Nadu,Thanjavur,4,254.39,194.27,-30.95,0.0,False,True,False
Sorghum,Tamil Nadu,The Nilgiris,3,243.82,261.11,6.62,33.33,False,False,False
Sorghum,Tamil Nadu,Thirunelveli,3,1423.86,1267.23,-12.36,33.33,False,True,True
Sorghum,Tamil Nadu,Tiruchirapalli / Trichy,3,245.52,253.24,3.05,66.67,False,False,False
Sorghum,Telangana,Adilabad,4,182.27,120.31,-51.5,25.0,False,True,False
Sorghum,Telangana,Hyderabad,4,142.81,211.37,32.44,75.0,True,False,False
Sorghum,Telangana,Karimnagar,4,357.15,455.67,21.62,75.0,True,False,False
Sorghum,Telangana,Khammam,4,225.07,231.54,2.79,75.0,False,False,False
Sorghum,Telangana,Mahabubnagar,4,147.56,108.95,-35.44,25.0,False,True,False
Sorghum,Telangana,Medak,4,120.99,140.51,13.89,50.0,False,False,False
Sorghum,Telangana,Nalgonda,4,201.41,223.54,9.9,25.0,False,True,False
Sorghum,Telangana,Nizamabad,4,434.57,295.63,-47.0,25.0,False,True,True
Sorghum,Telangana,Warangal,4,214.69,216.32,0.75,25.0,False,True,False
Sorghum,Uttar Pradesh,Agra,4,733.5,594.32,-23.42,75.0,False,True,True
Sorghum,Uttar Pradesh,Aligarh,4,606.75,512.5,-18.39,25.0,False,True,True
Sorghum,Uttar Pradesh,Allahabad,4,154.35,375.96,58.95,100.0,True,False,False
Sorghum,Uttar Pradesh,Azamgarh,4,462.92,543.58,14.84,75.0,True,False,True
Sorghum,Uttar Pradesh,Bahraich,4,162.44,100.25,-62.03,25.0,False,True,False
Sorghum,Uttar Pradesh,Ballia,4,198.59,203.94,2.62,50.0,False,False,False
Sorghum,Uttar Pradesh,Banda,4,445.53,333.43,-33.62,0.0,False,True,True
Sorghum,Uttar Pradesh,Barabanki,4,164.82,181.58,9.23,50.0,False,False,False
Sorghum,Uttar Pradesh,Bareilly,4,266.67,177.27,-50.43,0.0,False,True,False
Sorghum,Uttar Pradesh,Basti,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttar Pradesh,Bijnor,3,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttar Pradesh,Budaun,4,40.74,86.59,52.95,75.0,True,False,False
Sorghum,Uttar Pradesh,Buland Shahar,4,155.87,150.29,-3.71,50.0,False,False,False
Sorghum,Uttar Pradesh,Deoria,4,327.19,294.04,-11.27,50.0,False,True,False
Sorghum,Uttar Pradesh,Etah,4,217.09,56.95,-281.19,0.0,False,True,False
Sorghum,Uttar Pradesh,Etawah,4,362.47,320.91,-12.95,50.0,False,True,False
Sorghum,Uttar Pradesh,Faizabad,4,153.44,226.18,32.16,75.0,True,False,False
Sorghum,Uttar Pradesh,Farrukhabad,4,384.76,322.06,-19.47,50.0,False,True,False
Sorghum,Uttar Pradesh,Fatehpur,4,415.33,531.0,21.78,75.0,True,False,True
Sorghum,Uttar Pradesh,Ghazipur,4,597.94,521.22,-14.72,25.0,False,True,True
Sorghum,Uttar Pradesh,Gonda,4,347.48,450.0,22.78,50.0,False,False,False
Sorghum,Uttar Pradesh,Gorakhpur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttar Pradesh,Hamirpur,4,442.69,340.08,-30.17,0.0,False,True,True
Sorghum,Uttar Pradesh,Hardoi,4,269.61,256.23,-5.22,25.0,False,True,False
Sorghum,Uttar Pradesh,Jalaun,4,568.91,544.75,-4.44,75.0,False,False,True
Sorghum,Uttar Pradesh,Jaunpur,4,325.2,315.88,-2.95,50.0,False,False,False
Sorghum,Uttar Pradesh,Jhansi,4,132.51,247.61,46.48,75.0,True,False,False
Sorghum,Uttar Pradesh,Kanpur,4,496.22,465.4,-6.62,50.0,False,False,True
Sorghum,Uttar Pradesh,Kheri,4,429.03,299.78,-43.11,0.0,False,True,True
Sorghum,Uttar Pradesh,Lucknow,4,183.67,200.49,8.39,50.0,False,False,False
Sorghum,Uttar Pradesh,Mainpuri,4,777.19,606.28,-28.19,75.0,False,True,True
Sorghum,Uttar Pradesh,Mathura,4,728.18,591.66,-23.07,50.0,False,True,True
Sorghum,Uttar Pradesh,Meerut,4,493.67,330.46,-49.39,0.0,False,True,True
Sorghum,Uttar Pradesh,Mirzpur,4,149.41,138.47,-7.9,50.0,False,False,False
Sorghum,Uttar Pradesh,Moradabad,4,462.78,586.19,21.05,75.0,True,False,True
Sorghum,Uttar Pradesh,Muzaffarnagar,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttar Pradesh,Pilibhit,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttar Pradesh,Pratapgarh,4,293.9,396.56,25.89,100.0,True,False,False
Sorghum,Uttar Pradesh,Rae-Bareily,4,110.0,95.07,-15.7,25.0,False,True,False
Sorghum,Uttar Pradesh,Rampur,4,477.05,557.73,14.47,50.0,False,False,True
Sorghum,Uttar Pradesh,Saharanpur,4,44.12,0.0,0.0,0.0,False,True,False
Sorghum,Uttar Pradesh,Shahjahanpur,4,147.71,84.2,-75.43,0.0,False,True,False
Sorghum,Uttar Pradesh,Sitapur,4,125.18,87.05,-43.8,25.0,False,True,False
Sorghum,Uttar Pradesh,Sultanpur,4,157.55,263.54,40.22,75.0,True,False,False
Sorghum,Uttar Pradesh,Unnao,4,428.03,355.92,-20.26,50.0,False,True,True
Sorghum,Uttar Pradesh,Varanasi,4,205.08,109.43,-87.41,25.0,False,True,False
Sorghum,Uttarakhand,Almorah,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttarakhand,Chamoli,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttarakhand,Dehradun,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttarakhand,Garhwal,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttarakhand,Nainital,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttarakhand,Pithorgarh,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttarakhand,Tehri Garhwal,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,Uttarakhand,Uttar Kashi,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,24 Parganas,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Bankura,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Birbhum,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Burdwan,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Cooch Behar,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Darjeeling,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Hooghly,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Howrah,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Jalpaiguri,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Malda,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Midnapur,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Murshidabad,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Nadia,4,0.0,0.0,0.0,0.0,False,True,False
Sorghum,West Bengal,Purulia,4,90.76,61.38,-47.87,25.0,False,True,False
Sorghum,West Bengal,West Dinajpur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Andhra Pradesh,Ananthapur,4,278.53,396.06,29.67,75.0,True,False,False
Kharif Sorghum,Andhra Pradesh,Chittoor,4,517.43,453.13,-14.19,50.0,False,True,True
Kharif Sorghum,Andhra Pradesh,East Godavari,4,465.39,499.54,6.84,75.0,True,False,True
Kharif Sorghum,Andhra Pradesh,Guntur,4,322.81,519.25,37.83,75.0,True,False,False
Kharif Sorghum,Andhra Pradesh,Kadapa Ysr,4,372.37,473.21,21.31,75.0,True,False,False
Kharif Sorghum,Andhra Pradesh,Krishna,4,596.22,666.26,10.51,50.0,False,False,True
Kharif Sorghum,Andhra Pradesh,Kurnool,4,401.84,535.06,24.9,50.0,False,False,False
Kharif Sorghum,Andhra Pradesh,S.P.S. Nellore,4,442.9,481.05,7.93,50.0,False,False,True
Kharif Sorghum,Andhra Pradesh,Srikakulam,4,350.71,528.08,33.59,75.0,True,False,False
Kharif Sorghum,Andhra Pradesh,Visakhapatnam,4,486.66,509.62,4.51,75.0,False,False,True
Kharif Sorghum,Andhra Pradesh,West Godavari,4,495.67,606.27,18.24,75.0,True,False,True
Kharif Sorghum,Assam,Cachar,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Darrang,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Dibrugarh,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Goalpara,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Kamrup,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Karbi Anglong,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Lakhimpur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Nagaon,4,0.0,0.0,0.0,0.0,False,True,False
