record_id,source,dataset_version,country,state_raw,state,district_raw,district,year,season_raw,season,crop_raw,crop,area_ha,production_tonnes,yield_kg_ha
ICR_211_2012_RAB_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_211_2012_SOR_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,SORGHUM,Sorghum,1640.0,3080.0,1878.05
ICR_211_2012_PEA_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,PEARL MILLET,Pearl Millet,40.0,80.0,2000.0
ICR_211_2012_MAI_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,MAIZE,Maize,26500.0,34350.0,1296.23
ICR_211_2012_FIN_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_211_2012_BAR_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,BARLEY,Barley,14360.0,31120.0,2167.13
ICR_211_2012_CHI_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,CHICKPEA,Chickpea,83140.0,101340.0,1218.91
ICR_211_2012_PIG_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,PIGEONPEA,Pigeonpea,840.0,350.0,416.67
ICR_211_2012_MIN_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,MINOR PULSES,Minor Pulses,362470.0,372480.0,1027.62
ICR_211_2012_GRO_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,GROUNDNUT,Groundnut,28790.0,29640.0,1029.52
ICR_211_2012_SES_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,SESAMUM,Sesamum,119000.0,25320.0,212.77
ICR_211_2012_RAP_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,13680.0,10720.0,783.63
ICR_211_2012_SAF_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_211_2012_CAS_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_211_2012_LIN_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,LINSEED,Linseed,1310.0,790.0,603.05
ICR_211_2012_SUN_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,SUNFLOWER,Sunflower,0.0,0.0,0.0
ICR_211_2012_SOY_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,SOYABEAN,Soyabean,12310.0,17400.0,1413.49
ICR_211_2012_OIL_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,OILSEEDS,Oilseeds,175080.0,83860.0,478.98
ICR_211_2012_SUG_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,SUGARCANE,Sugarcane,270.0,990.0,3666.67
ICR_211_2012_COT_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,COTTON,Cotton,0.0,0.0,0.0
ICR_211_2012_FRU_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,FRUITS,Fruits,560.0,,
ICR_211_2012_VEG_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,VEGETABLES,Vegetables,8550.0,,
ICR_211_2012_FRU_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,9120.0,,
ICR_211_2012_POT_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,POTATOES,Potatoes,910.0,,
ICR_211_2012_ONI_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,ONION,Onion,210.0,,
ICR_211_2012_FOD_1607,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2012,Annual,Annual,FODDER,Fodder,1100.0,,
ICR_211_2013_RIC_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,RICE,Rice,12100.0,21870.0,1807.44
ICR_211_2013_WHE_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,WHEAT,Wheat,331960.0,608250.0,1832.3
ICR_211_2013_KHA_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,1490.0,950.0,637.58
ICR_211_2013_RAB_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_211_2013_SOR_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,SORGHUM,Sorghum,1490.0,950.0,637.58
ICR_211_2013_PEA_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,PEARL MILLET,Pearl Millet,0.0,0.0,0.0
ICR_211_2013_MAI_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,MAIZE,Maize,27450.0,17010.0,619.67
ICR_211_2013_FIN_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_211_2013_BAR_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,BARLEY,Barley,13080.0,28760.0,2198.78
ICR_211_2013_CHI_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,CHICKPEA,Chickpea,74070.0,24430.0,329.82
ICR_211_2013_PIG_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,PIGEONPEA,Pigeonpea,1050.0,860.0,819.05
ICR_211_2013_MIN_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,MINOR PULSES,Minor Pulses,348710.0,167990.0,481.75
ICR_211_2013_GRO_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,GROUNDNUT,Groundnut,38760.0,27160.0,700.72
ICR_211_2013_SES_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,SESAMUM,Sesamum,71860.0,11820.0,164.49
ICR_211_2013_RAP_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,15410.0,5340.0,346.53
ICR_211_2013_SAF_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_211_2013_CAS_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_211_2013_LIN_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,LINSEED,Linseed,860.0,630.0,732.56
ICR_211_2013_SUN_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,SUNFLOWER,Sunflower,0.0,0.0,0.0
ICR_211_2013_SOY_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,SOYABEAN,Soyabean,22330.0,12860.0,575.91
ICR_211_2013_OIL_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,OILSEEDS,Oilseeds,149200.0,57800.0,387.4
ICR_211_2013_SUG_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,SUGARCANE,Sugarcane,270.0,1060.0,3925.93
ICR_211_2013_COT_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,COTTON,Cotton,0.0,0.0,0.0
ICR_211_2013_FRU_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,FRUITS,Fruits,0.0,,
ICR_211_2013_VEG_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,VEGETABLES,Vegetables,0.0,,
ICR_211_2013_FRU_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,0.0,,
ICR_211_2013_POT_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,POTATOES,Potatoes,1140.0,,
ICR_211_2013_ONI_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,ONION,Onion,310.0,,
ICR_211_2013_FOD_1608,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2013,Annual,Annual,FODDER,Fodder,0.0,,
ICR_211_2014_RIC_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,RICE,Rice,10550.0,18450.0,1748.82
ICR_211_2014_WHE_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,WHEAT,Wheat,328460.0,551600.0,1679.35
ICR_211_2014_KHA_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,1330.0,1160.0,872.18
ICR_211_2014_RAB_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_211_2014_SOR_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,SORGHUM,Sorghum,1330.0,1160.0,872.18
ICR_211_2014_PEA_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,PEARL MILLET,Pearl Millet,4920.0,3950.0,802.85
ICR_211_2014_MAI_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,MAIZE,Maize,22140.0,21680.0,979.22
ICR_211_2014_FIN_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_211_2014_BAR_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,BARLEY,Barley,16960.0,23520.0,1386.79
ICR_211_2014_CHI_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,CHICKPEA,Chickpea,64110.0,26370.0,411.32
ICR_211_2014_PIG_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,PIGEONPEA,Pigeonpea,3540.0,1210.0,341.81
ICR_211_2014_MIN_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,MINOR PULSES,Minor Pulses,0.0,0.0,0.0
ICR_211_2014_GRO_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,GROUNDNUT,Groundnut,40870.0,35050.0,857.6
ICR_211_2014_SES_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,SESAMUM,Sesamum,90090.0,26370.0,292.71
ICR_211_2014_RAP_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,12570.0,4210.0,334.92
ICR_211_2014_SAF_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_211_2014_CAS_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_211_2014_LIN_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,LINSEED,Linseed,340.0,200.0,588.24
ICR_211_2014_SUN_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,SUNFLOWER,Sunflower,160.0,260.0,1625.0
ICR_211_2014_SOY_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,SOYABEAN,Soyabean,51590.0,36990.0,717.0
ICR_211_2014_OIL_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,OILSEEDS,Oilseeds,0.0,0.0,0.0
ICR_211_2014_SUG_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,SUGARCANE,Sugarcane,220.0,880.0,4000.0
ICR_211_2014_COT_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,COTTON,Cotton,70.0,0.0,0.0
ICR_211_2014_FRU_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,FRUITS,Fruits,330.0,,
ICR_211_2014_VEG_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,VEGETABLES,Vegetables,7840.0,,
ICR_211_2014_FRU_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,8170.0,,
ICR_211_2014_POT_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,POTATOES,Potatoes,780.0,,
ICR_211_2014_ONI_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,ONION,Onion,230.0,,
ICR_211_2014_FOD_1609,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2014,Annual,Annual,FODDER,Fodder,920.0,,
ICR_211_2015_RIC_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,RICE,Rice,10290.0,17140.0,1665.69
ICR_211_2015_WHE_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,WHEAT,Wheat,301340.0,584040.0,1938.14
ICR_211_2015_KHA_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,380.0,230.0,605.26
ICR_211_2015_RAB_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_211_2015_SOR_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,SORGHUM,Sorghum,380.0,230.0,605.26
ICR_211_2015_PEA_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,PEARL MILLET,Pearl Millet,20.0,20.0,1000.0
ICR_211_2015_MAI_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,MAIZE,Maize,17200.0,12050.0,700.58
ICR_211_2015_FIN_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_211_2015_BAR_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,BARLEY,Barley,12270.0,27040.0,2203.75
ICR_211_2015_CHI_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,CHICKPEA,Chickpea,23500.0,14980.0,637.45
ICR_211_2015_PIG_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,PIGEONPEA,Pigeonpea,2990.0,390.0,130.43
ICR_211_2015_MIN_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,MINOR PULSES,Minor Pulses,353810.0,238870.0,675.13
ICR_211_2015_GRO_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,GROUNDNUT,Groundnut,38510.0,18510.0,480.65
ICR_211_2015_SES_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,SESAMUM,Sesamum,134700.0,58960.0,437.71
ICR_211_2015_RAP_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,9070.0,3620.0,399.12
ICR_211_2015_SAF_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_211_2015_CAS_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_211_2015_LIN_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,LINSEED,Linseed,170.0,30.0,176.47
ICR_211_2015_SUN_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,SUNFLOWER,Sunflower,190.0,310.0,1631.58
ICR_211_2015_SOY_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,SOYABEAN,Soyabean,34680.0,6070.0,175.01
ICR_211_2015_OIL_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,OILSEEDS,Oilseeds,0.0,0.0,0.0
ICR_211_2015_SUG_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,SUGARCANE,Sugarcane,190.0,660.0,3442.41
ICR_211_2015_COT_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,COTTON,Cotton,0.0,0.0,0.0
ICR_211_2015_FRU_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,FRUITS,Fruits,0.0,,
ICR_211_2015_VEG_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,VEGETABLES,Vegetables,0.0,,
ICR_211_2015_FRU_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,0.0,,
ICR_211_2015_POT_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,POTATOES,Potatoes,700.0,,
ICR_211_2015_ONI_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,ONION,Onion,280.0,,
ICR_211_2015_FOD_1610,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2015,Annual,Annual,FODDER,Fodder,660.0,,
ICR_211_2016_RIC_1611,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2016,Annual,Annual,RICE,Rice,11660.0,15050.0,1291.3
ICR_211_2016_WHE_1611,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2016,Annual,Annual,WHEAT,Wheat,339150.0,1040480.0,3067.85
ICR_211_2016_KHA_1611,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2016,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,3810.0,3630.0,952.44
ICR_211_2016_RAB_1611,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,2016,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
